Date,NIFTY50_Index,Log_Return_pct,Realized_Vol,GARCH_Forecast_Vol,GARCHX_Forecast_Vol,Sentiment_Raw,Sentiment_Rolled,Sentiment_Lagged,Has_Real_News,Sentiment_Label,Position_Size,Strategy_Return,Benchmark_Return,Strategy_Value,Benchmark_Value,High_Vol_Flag,Risk_Regime
2022-05-31,1734.4649933499998,-0.0018304559711817118,0.940464994254914,2.3610761282825505,2.1683116078293234,-0.9399884939193726,-0.9399884939193726,-0.9399884939193726,1,Negative,0.0,-0.0,-0.0018304559711817118,94177.39985332247,92683.63286068589,1,High Risk
2022-06-01,1712.6755036,-0.01264223490703463,1.199740793254195,1.8421183538264947,1.8421183538264947,0.784753680229187,0.784753680229187,-0.9399884939193726,1,Positive,1.0,-0.0,-0.01264223490703463,94177.39985332247,91511.90460202376,0,Low Risk
2022-06-02,1722.0800095000002,0.005476098293289339,1.2015157572217483,2.338493084602324,2.338493084602324,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,0.3,0.005476098293289339,0.005476098293289339,94693.12455192566,92013.03278663056,1,High Risk
2022-06-03,1713.69801315,-0.004879251758400376,1.1487862461071574,1.8203026597925505,1.9949904999793446,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.0014637755275201127,-0.004879251758400376,94554.51507358215,91564.07803461063,0,Low Risk
2022-06-06,1720.3370010499998,0.003866586184408582,0.727813268788841,1.9338821485644284,1.9365156419122114,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,0.003866586184408582,0.003866586184408582,94920.11825523911,91918.11843372736,0,Low Risk
2022-06-07,1697.10350805,-0.013597223358470363,0.892491971600159,1.7993298791685775,1.847129045688523,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.013597223358470363,-0.013597223358470363,93629.4682061102,90668.28724669364,0,Low Risk
2022-06-08,1695.0625,-0.001203365809016078,0.7643730283783406,2.400033773479443,1.7337278632980408,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.001203365809016078,-0.001203365809016078,93516.79770535462,90559.18012985891,0,Low Risk
2022-06-09,1705.6899733999999,0.006250092048017395,0.7840009458578169,1.827794997832585,1.841312018275475,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,0.006250092048017395,0.006250092048017395,94101.2862990489,91125.18334146352,0,Low Risk
2022-06-10,1679.81251225,-0.015287518020724639,0.9928284393434154,1.834385632631732,1.834385632631732,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.015287518020724639,-0.015287518020724639,92662.71118897882,89732.10545898906,0,Low Risk
2022-06-13,1636.3402327500003,-0.0262200045490669,1.2702676899814984,2.51495213966083,1.8418838178439627,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.0262200045490669,-0.0262200045490669,90233.09448007491,87379.329245657,0,Low Risk
2022-06-14,1627.2350066999998,-0.005579923247734186,1.2642781622144128,3.372852017782829,1.3586270786789238,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.005579923247734186,-0.005579923247734186,89729.60073847054,86891.75929502775,0,Low Risk
2022-06-15,1635.6485152999999,0.005157111610183419,1.3814629056700123,1.9600496938142893,1.9673063070056462,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,0.005157111610183419,0.005157111610183419,90192.34630421603,87339.8697957174,0,Low Risk
2022-06-16,1602.8069823,-0.020282915065318322,1.2411961528423787,1.8141862668112272,1.6217281114462048,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.020282915065318322,-0.020282915065318322,88362.98260458584,85568.36263483489,0,Low Risk
2022-06-17,1592.1942413000002,-0.006643365238009225,1.2518199827116996,2.8866276001065545,1.9927134970631932,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.006643365238009225,-0.006643365238009225,87775.95503762372,84999.90074903326,0,Low Risk
2022-06-20,1597.9157622499997,0.0035870406214617216,1.016368698703814,2.0049774086038177,1.1213707627139162,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,0.0035870406214617216,0.0035870406214617216,88090.81095393127,85304.79884584027,0,Low Risk
2022-06-21,1627.1795075,0.018148021045817666,1.435569609104926,1.7964855607816566,1.8855079452877865,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,0.018148021045817666,0.018148021045817666,89689.48484506636,86852.91213060381,0,Low Risk
2022-06-22,1601.37525175,-0.015985360110487335,1.5520878792070176,2.3894297884514337,1.912629483753622,0.784753680229187,0.784753680229187,0.784753680229187,1,Positive,1.0,-0.015985360110487335,-0.015985360110487335,88255.76613169388,85464.5370535516,0,Low Risk
2022-06-23,1617.0717437500002,0.00975415563681303,1.3428751398542245,2.5632942777981618,2.5632942777981618,0.32024447362010294,0.32024447362010294,0.784753680229187,1,Positive,0.3,0.00975415563681303,0.00975415563681303,89116.6266103886,86298.1714494001,1,High Risk
2022-06-24,1635.62976845,0.01141096162685634,1.3021341800778299,1.9391755312429952,1.1004496272761766,0.12031181307660567,0.2202781433483543,0.32024447362010294,1,Positive,1.0,0.0034232884880569018,0.01141096162685634,89421.69853235841,87282.91657227708,0,Low Risk
2022-06-27,1643.80576325,0.004986231112397851,1.298808953645112,2.0080824844816174,2.0080824844816174,0.16625963816275963,0.1251858043721348,0.1149173459244786,1,Positive,0.3,0.004986231112397851,0.004986231112397851,89867.57578770391,87718.12936647059,1,High Risk
2022-06-28,1633.9422470000002,-0.006018489519229975,1.160312137883712,1.8108724870590498,1.8108724870590498,-0.06012243314513138,0.09430109811925712,0.1251858043721348,1,Neutral,1.0,-0.0018055468557689924,-0.006018489519229975,89705.31566880485,87190.19872423203,0,Low Risk
2022-06-29,1620.1362335,-0.008485410798320672,0.9100932663708606,1.9769161402510547,1.9001138369376565,-0.26396247376807225,0.04312058784963863,0.09430109811925712,1,Neutral,1.0,-0.008485410798320672,-0.008485410798320672,88944.12921456201,86450.35407046971,0,Low Risk
2022-06-30,1611.79123845,-0.005164109447255394,0.848270794094864,2.0390173040238646,1.8966797845477732,-0.11048242903274039,-0.01841182681505327,0.04312058784963863,1,Neutral,0.7,-0.005164109447255394,-0.005164109447255394,88484.81199660718,86003.91498029581,0,Low Risk
2022-07-01,1623.8377548,0.00744620105452027,0.7154196899519878,1.913672121450899,1.913672121450899,-0.3255288534842077,-0.08210335060945519,-0.01841182681505327,1,Neutral,0.7,0.005212340738164189,0.00744620105452027,88946.0249868859,86644.31742271496,0,Low Risk
2022-07-04,1639.8189895,0.00979353141966551,0.8442042119432865,1.8337773897183844,1.882161753915352,-0.3255288534842077,-0.19002404735753792,-0.11876731025347842,1,Negative,0.7,0.006855471993765856,0.00979353141966551,89555.7919701403,87492.87126772979,0,Low Risk
2022-07-05,1636.2035081000001,-0.0022072393400871817,0.7976822257553644,1.8976318016908906,1.880806163535213,-0.4788828855380416,-0.2947141604557655,-0.19002404735753792,1,Negative,0.7,-0.0015450675380610272,-0.0022072393400871817,89417.42222312189,87299.75356029047,0,Low Risk
2022-07-06,1675.20752265,0.023558427573733595,1.1340505579966926,1.813569244614481,1.863249559356906,0.22844754638416426,-0.17161165541770634,-0.2947141604557655,1,Negative,0.7,0.016490899301613515,0.023558427573733595,90891.99592881325,89356.39848174536,0,Low Risk
2022-07-07,1685.5367539,0.006147009664999718,0.9337020778553866,2.676770826529762,2.676770826529762,0.33692611183505505,-0.05975952020075748,-0.17161165541770634,1,Neutral,0.0,0.004302906765499802,0.006147009664999718,91283.09571302512,89905.67312684222,1,High Risk
2022-07-08,1692.26300815,0.003982629885990082,0.9601005103695586,1.8995367385144362,1.9922899067919013,0.567208775065162,0.16342488693658494,-0.05975952020075748,1,Positive,1.0,0.0,0.003982629885990082,91283.09571302512,90263.73414755725,0,Low Risk
2022-07-11,1696.5157561,0.0025099013411067784,0.9858297968261136,1.7714833215177743,1.7714833215177743,-0.014988822241624197,0.04834016425958124,0.058894995343115486,1,Neutral,1.0,0.0025099013411067784,0.0025099013411067784,91512.20727737561,90490.2872149475,0,Low Risk
2022-07-12,1682.4712402500002,-0.008312903685745672,1.1494946533696515,1.7502773362341284,1.7502773362341284,-0.7393520159853829,0.011130288481389623,0.04834016425958124,1,Neutral,1.0,-0.008312903685745672,-0.008312903685745672,90751.47511220879,89738.05017283418,0,Low Risk
2022-07-13,1682.9059922000001,0.0002583674413829811,0.5588231859721645,2.014187166858875,2.014187166858875,0.09271334360043208,-0.008260311916286402,0.011130288481389623,1,Neutral,0.0,0.0002583674413829811,0.0002583674413829811,90774.92233863527,89761.23556325203,1,High Risk
2022-07-14,1681.3687483999997,-0.0009138634775776762,0.47681555257058844,1.7859671679057152,1.7859671679057152,-0.32839078704516095,-0.10330558318488868,-0.008260311916286402,1,Negative,0.7,-0.0,-0.0009138634775776762,90774.92233863527,89679.20604836853,0,Low Risk
2022-07-15,1698.9537567,0.010404431475297057,0.6735057337324699,1.7763032137365862,1.7763032137365862,0.10668828959266345,-0.1690942239666742,-0.10330558318488868,1,Negative,0.7,0.007283102032707939,0.010404431475297057,91436.04536003868,90612.26720245784,0,Low Risk
2022-07-18,1723.6299881000002,0.014419900766890249,0.9163922210398646,1.9131444572115266,1.4387601298822643,0.3094636438414454,-0.10041888645657944,-0.1467692387541608,1,Negative,0.7,0.010093930536823174,0.014419900766890249,92358.99445046474,91918.88710378022,0,Low Risk
2022-07-19,1727.9640075000002,0.002511316037348432,0.6727336696934102,2.1080973660110565,2.1080973660110565,-0.23953212723135947,-0.029016045206004655,-0.10041888645657944,1,Neutral,0.0,0.0017579212261439024,0.002511316037348432,92521.35428723451,92149.72447909915,1,High Risk
2022-07-20,1738.7187484500002,0.006204649349138016,0.610181160822479,1.7865101818825755,1.7194830503944782,-0.26797353542808977,-0.0805427422100792,-0.029016045206004655,1,Neutral,0.7,0.0,0.006204649349138016,92521.35428723451,92721.48120711166,0,Low Risk
2022-07-21,1761.9772583999998,0.013288130212740213,0.49745398774061655,1.7899264617276651,1.888338590701346,0.21988319771157372,-0.002217887244831399,-0.0805427422100792,1,Neutral,0.7,0.009301691148918148,0.013288130212740213,93381.959349494,93953.5763229099,0,Low Risk
2022-07-22,1767.1212540000001,0.0029151916416493345,0.566339836468866,2.039246058357727,2.039246058357727,0.5203795038163662,0.05688085764426899,-0.002217887244831399,1,Neutral,0.3,0.002040634149154534,0.0029151916416493345,93572.51776465755,94227.46900330951,1,High Risk
2022-07-25,1758.0827377499998,-0.005127950653326456,0.6667713359210188,1.7787738164273743,1.910811008915617,0.010328341614116322,0.13072338511346662,0.18057926881802144,1,Positive,1.0,-0.0015383851959979368,-0.005127950653326456,93428.56718857615,93744.27519207269,0,Low Risk
2022-07-26,1741.4550034,-0.009502889072908829,0.9056412703662561,1.883466636758087,1.883466636758087,0.0013279675373009273,0.1708667342415767,0.13072338511346662,1,Positive,1.0,-0.009502889072908829,-0.009502889072908829,92540.7258783423,92853.43374370219,0,Low Risk
2022-07-27,1758.30525675,0.009629450192242124,0.9608631262518946,2.0825815477405145,2.0825815477405145,-0.1832611725355188,0.18498546139033853,0.1708667342415767,1,Positive,0.3,0.009629450192242124,0.009629450192242124,93431.84218894172,93747.56125911581,1,High Risk
2022-07-28,1817.8202499500003,0.03328769561092991,1.6816579758210148,1.9146867160717147,1.8941716748011186,0.649702842036883,0.25662206877789,0.18498546139033853,1,Positive,1.0,0.009986308683278973,0.03328769561092991,94364.8814058879,96868.20154257625,0,Low Risk
2022-07-29,1844.80548705,0.014735726409148884,1.7061362384673047,3.429519291282448,2.205427361972342,0.47575565029613,0.2491847598578507,0.25662206877789,1,Positive,0.3,0.014735726409148884,0.014735726409148884,95755.41648091683,98295.62485825394,1,High Risk
2022-08-01,1858.4980072500002,0.007394793657425764,1.5377597756006578,2.3096746172872824,1.7555479134242185,0.35419526646899824,0.23441724937988914,0.1852934029720489,1,Positive,1.0,0.002218438097227729,0.007394793657425764,95967.843944854,99022.50072150845,0,Low Risk
2022-08-02,1862.305719,0.002046715365478197,1.2004993140897648,1.8749936637017968,1.7242476518908092,0.35419526646899824,0.2732654630203205,0.23441724937988914,1,Positive,1.0,0.002046715365478197,0.002046715365478197,96164.26280564776,99225.17159526322,0,Low Risk
2022-08-03,1860.6345063999997,-0.0008977918586241796,1.3646630646752673,1.7587465931130823,1.7587465931130823,0.35419526646899824,0.3645707901314884,0.2732654630203205,1,Positive,1.0,-0.0008977918586241796,-0.0008977918586241796,96077.92731341026,99136.08804403442,0,Low Risk
2022-08-04,1863.2539885,0.0014068533661175523,0.6263311127638809,1.7715591601329683,1.9284836671052237,-0.8419129252433777,0.06624763667543625,0.3645707901314884,1,Neutral,1.0,0.0014068533661175523,0.0014068533661175523,96213.09486886072,99275.5579832029,0,Low Risk
2022-08-05,1857.2242751999997,-0.0032413674543280884,0.3973696812459596,1.7490464857928658,2.010454553295881,0.09236820787191391,-0.010429851809406965,0.06624763667543625,1,Neutral,0.0,-0.0032413674543280884,-0.0032413674543280884,95901.23287447261,98953.76942054588,1,High Risk
2022-08-08,1865.7057508499997,0.004556352262248085,0.29683564524973455,1.8207079520844076,1.9734393778948993,0.09236820787191391,-0.37477235868573183,-0.1317831503008218,1,Negative,0.7,0.0,0.004556352262248085,95901.23287447261,99404.63765170316,0,Low Risk
2022-08-10,1858.9035004000002,-0.003652602221509243,0.341777907329188,1.7653738681320674,1.8552923571840192,0.09236820787191391,-0.37477235868573183,-0.37477235868573183,1,Negative,0.7,-0.00255682155505647,-0.003652602221509243,95656.03053510266,99041.55205138822,0,Low Risk
2022-08-11,1872.7997650000002,0.007447713735688732,0.48363690289119937,1.8332879278472265,1.9112731645662973,0.09236820787191391,0.09236820787191391,-0.37477235868573183,1,Neutral,1.0,0.005213399614982112,0.007447713735688732,96154.72364786509,99779.18517900528,0,Low Risk
2022-08-12,1864.9772414500003,-0.00418566166854149,0.5418154656038986,1.8205319770405457,1.912816074879878,0.1937580108642578,0.1937580108642578,0.09236820787191391,1,Positive,1.0,-0.00418566166854149,-0.00418566166854149,95752.25250684301,99361.54326828322,0,Low Risk
2022-08-16,1877.03624575,0.0064452178413096336,0.5614983004610999,1.8543084071687805,1.8704642738598967,0.1937580108642578,0.19545173645019537,0.19545173645019537,1,Positive,1.0,0.0064452178413096336,0.0064452178413096336,96369.39663304572,100001.95005969601,0,Low Risk
2022-08-17,1898.0289825,0.011121902205465068,0.6938305584167794,1.7989445704539768,1.7606571981733565,-0.6252450942993164,-0.0781138737996419,0.19545173645019537,1,Neutral,0.7,0.011121902205465068,0.011121902205465068,97441.20763799813,101114.16196861575,0,Low Risk
2022-08-18,1897.8644883000002,-8.666955559645299e-05,0.6168123181281103,1.9398334074628973,1.8971974552885458,0.4101144503802061,0.04394320724532011,-0.0781138737996419,1,Neutral,1.0,-6.066868891751709e-05,-8.666955559645299e-05,97435.29600768418,101105.39844913343,0,Low Risk
2022-08-19,1872.0705246500002,-0.013684249766708899,0.961760329575109,1.7774465045895147,1.6207250824078916,0.4101144503802061,-0.005995060627659125,0.04394320724532011,1,Neutral,0.7,-0.013684249766708899,-0.013684249766708899,96101.96708102182,99721.84692399285,0,Low Risk
2022-08-22,1841.6635208,-0.01637580019856809,1.213488063947618,2.308030237235274,2.308030237235274,0.4101144503802061,-0.04274104597667849,-0.04274104597667849,1,Neutral,0.0,-0.011463060138997661,-0.01637580019856809,95000.3444528961,98088.82188333335,1,High Risk
2022-08-23,1855.2195114499996,0.0073337735004879116,1.2304245982191768,2.526434780468043,1.9647578138134867,0.4101144503802061,-0.04274104597667849,-0.04274104597667849,1,Neutral,0.7,0.0,0.0073337735004879116,95000.3444528961,98808.18308595543,0,Low Risk
2022-08-24,1852.32173305,-0.0015631809865187315,0.9909864913495856,1.90024285483069,1.90024285483069,0.4101144503802061,0.24851097818464046,-0.04274104597667849,1,Positive,1.0,-0.001094226690563112,-0.0015631809865187315,94896.39254038304,98653.728012843,0,Low Risk
2022-08-25,1844.3315017499997,-0.004322960924884434,0.9573494483019871,1.7953753961500873,1.6815677540872116,-0.025864897295832634,0.030521304346621092,0.24851097818464046,1,Neutral,1.0,-0.004322960924884434,-0.004322960924884434,94486.15914351845,98227.2518015493,0,Low Risk
2022-08-26,1853.3174911499996,0.004860389456763077,0.930636800949562,1.8546587929976344,1.897849066194995,-0.025864897295832634,0.030521304346621092,0.030521304346621092,1,Neutral,1.0,0.004860389456763077,0.004860389456763077,94945.39867522965,98704.67450057236,0,Low Risk
2022-08-29,1837.3969924,-0.008627379641507877,0.6555435530963486,1.7706783964293278,1.7706783964293278,-0.025864897295832634,0.022512824274599608,0.022512824274599608,1,Neutral,1.0,-0.008627379641507877,-0.008627379641507877,94126.26867564413,97853.11180126447,0,Low Risk
2022-08-30,1886.8057434000002,0.026535424437468935,1.3841179341390393,2.0254114612525833,2.0254114612525833,0.1616906113922596,0.06890541998048627,0.022512824274599608,1,Neutral,0.3,0.026535424437468935,0.026535424437468935,96623.94916566758,100449.68565543812,1,High Risk
2022-09-01,1871.8344832999999,-0.007966359307375782,1.468308823841663,2.90429762369302,2.0652774332043715,0.13256750492887062,0.1491120237342054,0.1095039231780296,1,Positive,0.3,-0.0023899077922127344,-0.007966359307375782,96393.0268366422,99649.46736719395,1,High Risk
2022-09-02,1866.7362487999999,-0.002727372584672155,1.4525198532524881,2.126865768879254,2.056916104696036,0.13256750492887062,0.1491120237342054,0.1491120237342054,1,Positive,0.3,-0.0008182117754016464,-0.002727372584672155,96314.15692701784,99377.68614181949,1,High Risk
2022-09-05,1867.50052635,0.0004093353510722539,1.4474161670645305,1.8455874679414435,1.8880937032845808,0.13256750492887062,0.31445176925115065,0.31445176925115065,1,Positive,1.0,0.00012280060532167617,0.0004093353510722539,96325.98436378954,99418.36494186512,0,Low Risk
2022-09-06,1856.4647477500002,-0.005926913971202302,1.4044648365924925,1.7603795150307684,1.677091580439971,0.16841089725494385,0.3157958264236875,0.31445176925115065,1,Positive,1.0,-0.005926913971202302,-0.005926913971202302,95755.06854127398,98829.12084569708,0,Low Risk
2022-09-07,1859.15299375,0.001446998403000075,0.40216330155983504,1.9066738169852888,1.8810426723784393,0.15457656979560852,0.3004512538286773,0.3157958264236875,1,Positive,1.0,0.001446998403000075,0.001446998403000075,95893.62597253238,98972.1264257307,0,Low Risk
2022-09-08,1867.9567336999996,0.0047241734035932065,0.4070808654142481,1.7596595113300928,1.897667026547263,0.15457656979560852,0.3424221910536289,0.3004512538286773,1,Positive,1.0,0.0047241734035932065,0.0047241734035932065,96346.64408992593,99439.68791308822,0,Low Risk
2022-09-09,1865.7307418999997,-0.001192382639567711,0.3907403259250908,1.7577351249481188,1.8001551297436862,0.15457656979560852,0.3424221910536289,0.3424221910536289,1,Positive,1.0,-0.001192382639567711,-0.001192382639567711,96231.7620241325,99321.11775553663,0,Low Risk
2022-09-12,1885.7252503,0.010659700005129204,0.62395506635001,1.7716006156679183,1.7716006156679183,0.08566608279943466,0.17421838454902175,0.20373581846555078,1,Positive,1.0,0.010659700005129204,0.010659700005129204,97257.56373827474,100379.85107498475,0,Low Risk
2022-09-13,1908.36001435,0.011931746920095625,0.5696613033482799,1.9163494032559247,1.8684557606735686,0.08566608279943466,0.17615421364704772,0.17421838454902175,1,Positive,1.0,0.011931746920095625,0.011931746920095625,98418.01637486492,101577.55805388837,0,Low Risk
2022-09-14,1909.9750199000002,0.0008459213933924298,0.5809127605544687,1.9831672665378202,1.9831672665378202,0.08566608279943466,0.1869430355727673,0.17615421364704772,1,Positive,1.0,0.0008459213933924298,0.0008459213933924298,98501.27028041166,101663.48468333473,0,Low Risk
2022-09-15,1885.5924804500003,-0.01284807863663423,1.0069085117180983,1.7707109864982034,1.8736330500197647,0.08566608279943466,0.1869430355727673,0.1869430355727673,1,Positive,1.0,-0.01284807863663423,-0.01284807863663423,97235.71821404055,100357.30423764898,0,Low Risk
2022-09-16,1850.6650131499998,-0.018697043684818417,1.3767868425973446,2.2532802713975166,1.807614260963782,-0.9350032210350037,-0.18703904996315635,0.1869430355727673,1,Negative,0.7,-0.018697043684818417,-0.018697043684818417,95417.69774286795,98480.91933622703,0,Low Risk
2022-09-19,1869.5400116999997,0.01014737649440142,1.365506167347457,2.6770184682702083,1.8731788891691277,-0.9350032210350037,-0.16084810718894002,-0.09921955969184634,1,Negative,0.7,0.007103163546080994,0.01014737649440142,96095.46525512605,99480.24230224651,0,Low Risk
2022-09-20,1894.2750138000004,0.0131437693033447,1.3965316101552483,2.0031946641316147,1.9863536551269423,-0.9350032210350037,-0.16084810718894002,-0.16084810718894002,1,Negative,0.7,0.00920063851234129,0.0131437693033447,96979.60489361372,100787.78765730807,0,Low Risk
2022-09-21,1890.6199935,-0.0019313726954718383,1.3904697238429629,2.047044071207456,1.7242561418731692,-0.9350032210350037,-0.16084810718894002,-0.16084810718894002,1,Negative,0.7,-0.0013519608868302866,-0.0019313726954718383,96848.4922609773,100593.12887618974,0,Low Risk
2022-09-22,1891.9349961,0.0006952986310008464,1.2522636842646058,1.8163228878364974,1.7686292817981903,-0.004729829728603363,-0.12181853782385585,-0.16084810718894002,1,Negative,0.7,0.00048670904170059246,0.0006952986310008464,96895.6292978358,100663.07114098546,0,Low Risk
2022-09-23,1861.7599838000006,-0.01607784461524674,1.1524899137974505,1.7524590466587202,1.817375245524299,-0.004729829728603363,0.14924302324652675,-0.12181853782385585,1,Positive,1.0,-0.011254491230672717,-0.01607784461524674,95805.11828761279,99044.62592468716,0,Low Risk
2022-09-26,1826.8725098,-0.018916774393470222,1.3102600345632225,2.4563752527865383,1.9822212627759879,-0.9528586864471436,-0.4787942580878734,-0.004729829728603363,1,Negative,0.7,-0.018916774393470222,-0.018916774393470222,93992.7944792263,97171.02108118421,0,Low Risk
2022-09-27,1823.1650040499997,-0.0020314898194826567,0.910882957005229,2.709953013974241,2.0548193333772056,-0.06987880400958515,-0.34248910672844396,-0.4787942580878734,1,Negative,0.0,-0.0014220428736378596,-0.0020314898194826567,93859.1326956638,96973.61914110904,1,High Risk
2022-09-28,1811.52999265,-0.006402215950562442,0.8612750668735915,1.9058397828307374,1.9058397828307374,-0.41705962989864676,-0.3611317375209947,-0.34248910672844396,1,Negative,0.7,-0.0,-0.006402215950562442,93859.1326956638,96352.77308986007,0,Low Risk
2022-09-29,1798.6624999999997,-0.007128454875733368,0.7090028843360692,1.9368928755444228,1.860543219880639,-0.10089015641382762,-0.38517181919230076,-0.3611317375209947,1,Negative,0.7,-0.004989918413013357,-0.007128454875733368,93390.78328119624,95665.92669473722,0,Low Risk
2022-09-30,1831.90248415,0.018311702515498563,1.357218764472117,1.969801767767478,1.929974997938707,0.2114397433920289,-0.26584950667543483,-0.38517181919230076,1,Negative,0.7,0.012818191760848993,0.018311702515498563,94587.8842499905,97417.73268524076,0,Low Risk
2022-10-03,1806.1674942000002,-0.014147841775672661,1.2302701092202268,2.3292629317277203,2.3292629317277203,0.2114397433920289,-0.14093638941693576,-0.2762567722553037,1,Negative,0.0,-0.009903489242970862,-0.014147841775672661,93651.13415580535,96039.4820170652,1,High Risk
2022-10-04,1852.2875228,0.025214180182200202,1.7412712083339408,2.381738578317821,2.0509369034317464,0.8960584402084351,0.05225105942666828,-0.14093638941693576,1,Neutral,0.3,0.0,0.025214180182200202,93651.13415580535,98461.03882124864,1,High Risk
2022-10-06,1845.6375076000004,-0.0035966236815947574,1.706896839305843,2.833180807401697,1.8631953716849032,0.6483667393525442,0.35689295569959,0.16957873175799704,1,Positive,1.0,-0.0010789871044784272,-0.0035966236815947574,93550.08578973146,98106.91151730971,0,Low Risk
2022-10-07,1849.7275008000001,0.002213580991735936,1.6064918422579042,1.9604236468785727,2.120368710301862,0.6483667393525442,0.4053773598021104,0.35689295569959,1,Positive,0.3,0.002213580991735936,0.002213580991735936,93757.16648141087,98324.07911180235,1,High Risk
2022-10-10,1837.9725174,-0.006375260002727069,1.4934919416669088,1.7615035827622378,1.7615035827622378,-0.5753925268848737,0.3230108842253685,0.7722125897804897,1,Positive,1.0,-0.0019125780008181206,-0.006375260002727069,93577.84858737949,97697.2375429359,0,Low Risk
2022-10-11,1799.0399795500002,-0.021409893444591193,1.6952073279921966,1.9209031011349142,2.0257845580540077,-0.9078016877174377,-0.27827582508325577,0.3230108842253685,1,Negative,0.0,-0.021409893444591193,-0.021409893444591193,91574.3568203496,95605.55009731073,1,High Risk
2022-10-12,1815.8100143500003,0.009278479128813575,1.1443700521844238,2.8454571248577856,1.8675476166653504,-0.9078016877174377,-0.27827582508325577,-0.27827582508325577,1,Negative,0.7,0.0,0.009278479128813575,91574.3568203496,96492.62419848736,0,Low Risk
2022-10-13,1803.6350097,-0.006727578669903886,1.1503126097785863,1.9973183122711369,1.89125632194831,-0.9078016877174377,-0.7415971073011558,-0.27827582508325577,1,Negative,0.7,-0.00470930506893272,-0.006727578669903886,91143.10523759127,95843.46247812656,0,Low Risk
2022-10-14,1818.69500435,0.008315134934696254,1.267150469512271,1.9585565441982686,2.032315203553342,0.8160325884819031,-0.22238720870680284,-0.7415971073011558,1,Negative,0.0,0.005820594454287378,0.008315134934696254,91673.61229048372,96640.41380124068,1,High Risk
2022-10-17,1833.4000167,0.008052962331889993,1.3439538552503825,1.852742513675727,2.0256362650884223,0.8160325884819031,-0.045884549617767334,-0.22238720870680284,1,Neutral,0.0,0.0,0.008052962331889993,91673.61229048372,97418.65541332032,1,High Risk
2022-10-18,1844.1025025,0.005820534974247604,0.6648531656519838,1.8335662150109342,1.9830172612911985,0.8160325884819031,0.8160325884819031,-0.045884549617767334,1,Positive,1.0,0.0,0.005820534974247604,91673.61229048372,97985.68410429772,0,Low Risk
2022-10-19,1847.7524978999998,0.001977323913770504,0.6249420402078875,1.7791410641114516,1.901127533745666,0.8160325884819031,0.8160325884819031,0.8160325884819031,1,Positive,1.0,0.001977323913770504,0.001977323913770504,91854.88071632742,98179.43354068433,0,Low Risk
2022-10-20,1857.17499685,0.00508647971031437,0.2574460311643936,1.7404464003558566,1.4815861326687547,0.8160325884819031,0.8160325884819031,0.8160325884819031,1,Positive,1.0,0.00508647971031437,0.00508647971031437,92322.09870338436,98678.82123735917,0,Low Risk
2022-10-21,1838.2849959999999,-0.010223444667951267,0.7246937164862945,1.7568508201914996,1.8113908640649745,0.8160325884819031,0.8160325884819031,0.8160325884819031,1,Positive,1.0,-0.010223444667951267,-0.010223444667951267,91378.24883566119,97669.98376854038,0,Low Risk
2022-10-24,1849.4425080499993,0.00605117709142297,0.6885060672621911,2.0996794755179358,1.8237687382841081,-0.0573427751660347,0.06955262397726376,0.19644802312056223,1,Neutral,1.0,0.00605117709142297,0.00605117709142297,91931.19480166987,98261.00213684021,0,Low Risk
2022-10-25,1827.8425049499997,-0.011747934385414528,0.8562190940324975,1.8129640896822488,1.8129640896822488,0.03769228865320866,0.058932512202578724,0.06955262397726376,1,Neutral,1.0,-0.011747934385414528,-0.011747934385414528,90851.19315716709,97106.63833109153,0,Low Risk
2022-10-27,1827.2825073,-0.0003064177846199923,0.8371008766740904,2.188211494132665,1.447947450378058,0.1017532067856303,0.11185769947017529,0.11438382264131154,1,Positive,1.0,-0.0003064177846199923,-0.0003064177846199923,90823.35473582978,97076.88313010221,0,Low Risk
2022-10-28,1835.2549896,0.00435353625665285,0.8215879059475831,1.8034039193480977,1.3725376053080993,0.0635484230145812,0.10380615339424294,0.11185769947017529,1,Positive,1.0,0.00435353625665285,0.00435353625665285,91218.75750362306,97499.51086049197,0,Low Risk
2022-10-31,1855.6975082000004,0.011077209822834742,0.8640119136570752,1.7533767188080844,1.7533767188080844,0.2520127772309241,0.0983316732157626,0.05413802287333991,1,Neutral,1.0,0.011077209822834742,0.011077209822834742,92229.20682026897,98579.53339991739,0,Low Risk
