Date,NIFTY50_Index,Log_Return_pct,Realized_Vol,GARCH_Forecast_Vol,GARCHX_Forecast_Vol,Sentiment_Raw,Sentiment_Rolled,Sentiment_Lagged,Has_Real_News,Sentiment_Label,Position_Size,Strategy_Return,Benchmark_Return,Strategy_Value,Benchmark_Value,High_Vol_Flag,Risk_Regime,mu,nu,pi,fuzzy_sentiment,fuzzy_index_5d,return,exposure_fuzzy,exposure_baseline,return_fuzzy,return_baseline,cumulative_fuzzy,cumulative_baseline
2022-08-30,1886.8057434,0.0265354244374689,1.3841179341390393,2.0254114612525833,2.0254114612525833,0.1616906113922596,0.0689054199804862,0.0225128242745996,1,Neutral,0.3,0.0265354244374689,0.0265354244374689,96623.94916566758,100449.68565543812,1,High Risk,0.4980270620814801,0.5019729379185198,0.0,-0.003945875837039703,-0.007226005489300513,0.0265354244374689,1.0,1.0,0.0265354244374689,0.0265354244374689,0.0987491784197051,0.018912966158621387
2022-09-01,1871.8344833,-0.0079663593073757,1.468308823841663,2.90429762369302,2.0652774332043715,0.1325675049288706,0.1491120237342054,0.1095039231780296,1,Positive,0.3,-0.0023899077922127,-0.0079663593073757,96393.0268366422,99649.46736719397,1,High Risk,0.4935443053405614,0.5064556946594386,0.0,-0.012911389318877253,-0.003978622076238837,-0.0079663593073757,1.0,1.0,-0.0079663593073757,-0.0079663593073757,0.0907828191123294,0.010946606851245686
2022-09-02,1866.7362488,-0.0027273725846721,1.452519853252488,2.126865768879254,2.056916104696036,0.1325675049288706,0.1491120237342054,0.1491120237342054,1,Positive,0.3,-0.0008182117754016,-0.0027273725846721,96314.15692701784,99377.68614181947,1,High Risk,0.4935443053405614,0.5064556946594386,0.0,-0.012911389318877253,-0.006330269643504627,-0.0027273725846721,1.0,1.0,-0.0027273725846721,-0.0027273725846721,0.0880554465276573,0.008219234266573587
2022-09-05,1867.50052635,0.0004093353510722,1.4474161670645305,1.8455874679414437,1.8880937032845808,0.1325675049288706,0.3144517692511506,0.3144517692511506,1,Positive,1.0,0.0001228006053216,0.0004093353510722,96325.98436378954,99418.36494186512,0,Low Risk,0.4784106172634265,0.5215893827365735,0.0,-0.04317876547314703,-0.014735392441624372,0.0004093353510722,1.0,1.0,0.0004093353510722,0.0004093353510722,0.0884647818787295,0.008628569617645786
2022-09-06,1856.46474775,-0.0059269139712023,1.4044648365924923,1.7603795150307684,1.677091580439971,0.1684108972549438,0.3157958264236875,0.3144517692511506,1,Positive,1.0,-0.0059269139712023,-0.0059269139712023,95755.06854127398,98829.12084569708,0,Low Risk,0.4782528890230581,0.5217471109769419,0.0,-0.043494221953883805,-0.023288328380365007,-0.0059269139712023,1.0,1.0,-0.0059269139712023,-0.0059269139712023,0.0825378679075272,0.0027016556464434863
2022-09-07,1859.15299375,0.001446998403,0.402163301559835,1.9066738169852888,1.8810426723784393,0.1545765697956085,0.3004512538286773,0.3157958264236875,1,Positive,1.0,0.001446998403,0.001446998403,95893.62597253238,98972.1264257307,0,Low Risk,0.480017360079648,0.519982639920352,0.0,-0.03996527984070397,-0.03049220918109786,0.001446998403,1.0,1.0,0.001446998403,0.001446998403,0.08398486631052719,0.0041486540494434865
2022-09-08,1867.9567336999996,0.0047241734035932,0.4070808654142481,1.7596595113300928,1.897667026547263,0.1545765697956085,0.3424221910536289,0.3004512538286773,1,Positive,1.0,0.0047241734035932,0.0047241734035932,96346.64408992592,99439.68791308822,0,Low Risk,0.4749984848811555,0.5250015151188445,0.0,-0.05000303023768904,-0.03791053736486022,0.0047241734035932,1.0,1.0,0.0047241734035932,0.0047241734035932,0.08870903971412039,0.008872827453036686
2022-09-09,1865.7307418999997,-0.0011923826395677,0.3907403259250908,1.7577351249481188,1.8001551297436862,0.1545765697956085,0.3424221910536289,0.3424221910536289,1,Positive,1.0,-0.0011923826395677,-0.0011923826395677,96231.7620241325,99321.11775553664,0,Low Risk,0.4749984848811555,0.5250015151188445,0.0,-0.05000303023768904,-0.045328865548622574,-0.0011923826395677,1.0,1.0,-0.0011923826395677,-0.0011923826395677,0.0875166570745527,0.007680444813468986
2022-09-12,1885.7252503,0.0106597000051292,0.62395506635001,1.7716006156679185,1.7716006156679185,0.0856660827994346,0.1742183845490217,0.2037358184655507,1,Positive,1.0,0.0106597000051292,0.0106597000051292,97257.56373827474,100379.85107498476,0,Low Risk,0.4917588342699011,0.5082411657300989,0.0,-0.01648233146019784,-0.03998957874603274,0.0106597000051292,1.0,1.0,0.0106597000051292,0.0106597000051292,0.09817635707968189,0.018340144818598185
2022-09-13,1908.36001435,0.0119317469200956,0.5696613033482799,1.9163494032559247,1.8684557606735688,0.0856660827994346,0.1761542136470477,0.1742183845490217,1,Positive,1.0,0.0119317469200956,0.0119317469200956,98418.01637486492,101577.55805388837,0,Low Risk,0.49161380709861563,0.5083861929013843,1.1102230246251565e-16,-0.016772385802768682,-0.034645211515809717,0.0119317469200956,0.9999999999999999,1.0,0.011931746920095599,0.0119317469200956,0.1101081039997775,0.030271891738693785
